,tractvec
5026,10201
5027,10110
5028,10110
5029,40507
5030,10206
5031,10110
5032,40502
5033,40502
5034,40508
5035,10205
5036,40507
5037,40502
5038,40508
5039,40508
5040,40507
5041,40508
5042,40507
5043,10205
5044,40508
5045,40507
5046,10110
5047,10201
5048,40508
5049,40502
5050,40502
5051,40502
5052,10109
5053,10205
5054,40507
5055,40502
5056,40508
5057,10109
5058,10109
5059,40502
5060,40502
5061,10201
5062,40502
5063,10109
5064,40508
5065,10206
5066,40507
5067,10201
5068,40507
5069,40507
5070,40508
5071,40507
5072,40507
5073,10206
5074,40507
5075,40502
5076,40502
5077,40502
5078,10201
5079,10205
5080,10110
5081,10109
5082,10206
5083,10110
5084,10109
5085,40507
5086,10109
5087,40508
5088,10110
5089,10205
5090,40508
5091,40502
5092,10201
5093,40508
5094,10205
5095,10205
5096,40502
5097,40507
5098,10205
5099,40507
5100,40507
5101,40507
5102,40502
5103,40502
5104,10201
5105,40508
5106,40502
5107,40502
5108,40502
5109,10109
5110,40507
5111,10201
5112,40502
5113,40502
5114,40502
5115,40507
5116,10206
5117,40508
5118,10201
5119,10110
5120,40502
5121,40502
5122,40502
5123,10205
5124,40507
5125,40502
5126,10205
5127,40507
5128,10205
5129,10201
5130,40508
5131,40508
5132,10201
5133,10206
5134,40507
5135,10109
5136,10206
5137,40507
5138,40507
5139,40507
5140,40502
5141,40502
5142,10201
5143,10109
5144,40502
5145,10201
5146,40507
5147,10201
5148,40502
5149,10205
5150,10201
5151,40507
5152,10206
5153,40508
5154,40507
5155,10201
5156,40507
5157,40502
5158,40502
5159,10201
5160,10109
5161,10206
5162,40508
5163,40507
5164,40507
5165,40507
5166,40507
5167,40502
5168,10109
5169,10110
5170,10109
5171,40502
5172,40507
5173,40502
5174,10206
5175,40502
5176,10206
5177,40502
5178,40502
5179,10206
5180,40502
5181,10201
5182,10206
5183,40507
5184,40507
5185,40507
5186,40507
5187,40800
5188,10109
5189,40507
5190,10206
5191,10206
5192,10201
5193,40502
5194,40800
5195,40502
5196,40507
5197,10201
5198,40507
5199,40508
5200,10206
5201,10206
5202,10206
5203,10205
5204,40800
5205,10201
5206,10201
5207,10201
5208,40502
5209,40508
5210,10206
5211,40507
5212,10206
5213,40508
5214,40508
5215,10206
5216,40507
5217,40507
5218,40507
5219,40502
5220,40507
5221,40502
5222,10205
5223,10206
5224,10201
5225,40507
5226,40507
5227,40507
5228,40508
5229,10205
5230,40508
5231,10206
5232,40800
5233,40502
5234,40508
5235,40507
5236,40502
5237,40508
5238,40502
5239,40502
5240,40502
5241,10206
5242,40507
5243,40502
5244,10110
5245,10201
5246,40800
5247,10201
5248,10206
5249,40502
5250,40508
5251,40502
5252,10206
5253,40508
5254,40502
5255,40507
5256,10110
5257,10206
5258,40507
5259,40507
5260,40502
5261,10205
5262,40502
5263,10110
5264,40502
5265,40508
5266,40502
5267,40508
5268,40507
5269,10201
5270,40507
5271,40502
5272,40507
5273,10206
5274,40502
5275,10201
5276,40507
5277,10110
5278,40502
5279,40502
5280,40502
5281,40502
5282,40507
5283,40502
5284,10206
5285,40508
5286,40507
5287,40508
5288,10109
5289,10110
5290,40800
5291,10206
5292,40507
5293,40502
5294,10206
5295,40502
5296,40502
5297,10206
5298,40507
5299,40508
5300,40800
5301,10206
5302,40507
5303,40502
5304,10109
5305,10206
5306,10206
5307,10206
5308,10110
5309,40800
5310,10201
5311,40502
5312,40502
5313,10110
5314,40507
5315,40507
5316,40507
5317,10201
5318,10110
5319,40508
5320,10206
5321,40800
5322,40507
5323,40508
5324,40502
5325,10201
5326,40508
5327,40507
5328,40507
5329,10201
5330,10206
5331,40502
5332,40507
5333,40507
5334,40508
5335,40507
5336,40508
5337,40502
5338,40508
5339,40508
5340,40507
5341,40507
5342,40502
5343,40507
5344,40507
5345,40502
5346,40507
5347,40502
5348,10201
5349,40507
5350,40800
5351,40502
5352,40502
5353,40502
5354,40502
5355,40507
5356,40507
5357,40502
5358,40507
5359,10206
5360,10201
5361,40800
5362,40508
5363,10110
5364,40502
5365,10201
5366,40508
5367,40502
5368,10206
5369,40502
5370,10201
5371,40502
5372,40508
5373,40508
5374,40507
5375,40507
5376,40800
5377,40508
5378,40502
5379,10110
5380,40507
5381,40502
5382,40507
5383,10206
5384,40507
5385,40507
5386,40502
5387,40508
5388,40508
5389,40508
5390,10206
5391,10110
5392,40502
5393,40502
5394,10201
5395,40502
5396,40507
5397,10206
5398,40502
5399,40502
5400,10206
5401,10205
5402,10206
5403,40507
5404,10201
5405,10110
5406,40502
5407,40502
5408,40502
5409,10205
5410,40502
5411,40507
5412,40502
5413,10201
5414,10205
5415,40502
5416,40502
5417,40507
5418,40507
5419,40502
5420,40502
5421,10201
5422,40508
5423,10109
5424,40508
5425,40502
5426,40502
5427,40507
5428,40507
5429,40502
5430,10205
5431,40507
5432,40507
5433,10205
5434,40502
5435,10205
5436,40507
5437,40502
5438,10109
5439,40502
5440,40502
5441,40508
5442,40507
5443,10205
5444,40502
5445,10205
5446,40502
5447,40507
5448,10110
5449,40502
5450,40508
5451,10205
5452,40507
5453,40502
5454,40507
5455,10205
5456,10201
5457,40508
5458,40508
5459,40508
5460,10110
5461,10201
5462,40508
5463,10206
5464,40508
5465,40508
5466,10206
5467,40502
5468,40502
5469,40502
5470,40502
5471,40508
5472,40507
5473,40507
5474,40502
5475,40800
5476,10109
5477,40502
5478,40502
5479,10205
5480,10205
5481,40502
5482,40508
5483,40507
5484,40507
5485,40502
5486,40502
5487,40502
5488,10109
5489,40507
5490,40502
5491,10206
5492,40502
5493,40508
5494,10206
5495,10201
5496,40502
5497,40502
5498,40502
5499,40502
5500,40507
5501,40502
5502,10206
5503,40800
5504,10201
5505,40507
5506,40502
5507,40507
5508,40502
5509,40507
5510,40508
5511,40507
5512,40502
5513,40502
5514,10206
5515,40508
5516,40508
5517,40502
5518,10110
5519,40508
5520,10206
5521,10110
5522,10205
5523,40502
5524,40502
5525,40508
5526,10205
5527,40508
5528,40508
5529,40508
5530,40508
5531,40508
5532,40502
5533,10110
5534,10109
5535,40502
5536,40508
5537,40507
5538,40502
5539,10109
5540,10205
5541,40502
5542,10201
5543,40502
5544,40507
5545,40502
5546,40507
5547,40502
5548,10206
5549,40508
5550,40502
5551,40502
5552,10206
5553,40502
5554,40508
5555,40508
5556,40508
5557,10205
5558,40507
5559,40507
5560,40507
5561,10205
5562,40507
5563,40507
5564,40507
5565,10201
5566,10201
5567,10110
5568,10205
5569,40507
5570,10109
5571,10201
5572,10109
5573,10205
5574,10201
5575,40508
5576,40507
5577,40502
5578,40502
5579,10201
5580,40502
5581,10206
5582,10201
5583,10201
5584,10201
5585,40502
5586,40800
5587,10206
5588,10206
5589,10110
5590,40507
5591,40507
5592,40507
5593,10109
5594,40502
5595,40502
5596,10205
5597,40507
5598,40502
5599,10109
5600,40507
5601,10201
5602,40502
5603,40507
5604,40507
5605,10109
5606,40502
5607,40508
5608,40502
5609,40507
5610,40502
5611,10110
5612,10206
5613,40508
5614,40502
5615,40507
5616,40508
5617,10206
5618,10206
5619,40507
5620,40507
5621,40502
5622,40508
5623,10109
5624,40507
5625,40502
5626,40508
5627,10109
5628,40502
5629,10109
5630,10201
5631,40507
5632,40507
5633,40502
5634,40508
5635,40502
5636,10205
5637,10109
5638,40502
5639,10206
5640,40507
5641,10206
5642,40508
5643,40502
5644,10201
5645,40800
5646,10201
5647,40502
5648,40502
5649,40800
5650,40507
5651,40502
5652,40508
5653,40502
5654,40508
5655,40502
5656,40507
5657,40507
5658,40507
5659,40507
5660,40507
5661,40507
5662,40508
5663,40508
5664,40502
5665,40502
5666,40502
5667,40502
5668,10206
5669,10201
5670,10109
5671,10206
5672,10206
5673,40507
5674,10109
5675,40502
5676,40800
5677,40800
5678,40507
5679,40507
5680,10109
5681,40502
5682,10206
5683,40502
5684,40502
5685,40502
5686,40502
5687,10109
5688,10206
5689,40507
5690,40502
5691,10201
5692,40502
5693,10201
5694,40502
5695,40508
5696,40508
5697,40507
5698,40508
5699,40502
5700,10205
5701,10109
5702,40502
5703,40502
5704,40507
5705,40507
5706,40507
5707,10109
5708,10205
5709,40800
5710,40502
5711,40502
5712,40507
5713,40508
5714,40502
5715,40502
5716,40502
5717,10201
5718,40502
5719,10201
5720,10205
5721,10205
5722,40507
5723,40507
5724,40507
5725,10201
5726,40507
5727,40507
5728,40502
5729,10205
5730,40508
5731,40502
5732,40502
5733,40800
5734,10205
5735,40800
5736,40507
5737,40508
5738,10110
5739,40502
5740,40502
5741,40800
5742,40507
5743,40507
5744,40800
5745,10201
5746,40507
5747,40502
5748,10205
5749,40507
5750,40507
5751,40507
5752,10201
5753,40508
5754,10201
5755,10205
5756,40507
5757,40502
5758,40507
5759,40502
5760,40800
5761,40508
5762,40502
5763,10201
5764,40507
5765,10201
5766,40508
5767,10201
5768,40800
5769,10205
5770,40502
5771,40502
5772,40502
5773,10206
5774,40502
5775,40502
5776,40502
5777,40502
5778,10201
5779,10206
5780,40508
5781,40800
5782,40507
5783,10206
5784,40508
5785,10205
5786,40508
5787,10206
5788,40508
5789,40507
5790,10206
5791,10201
5792,40502
5793,40505
5794,501
5795,10308
5796,10308
5797,10308
5798,10306
5799,901
5800,10303
5801,300
5802,40800
5803,802
5804,10308
5805,100
5806,300
5807,400
5808,100
5809,100
5810,10303
5811,801
5812,901
5813,10306
5814,10308
5815,40800
5816,903
5817,10307
5818,10303
5819,10308
5820,903
5821,10303
5822,40505
5823,400
5824,40509
5825,10306
5826,903
5827,602
5828,40505
5829,10307
5830,801
5831,10308
5832,10306
5833,204
5834,1004
5835,502
5836,10303
5837,901
5838,40505
5839,10306
5840,501
5841,10308
5842,501
5843,502
5844,204
5845,602
5846,10308
5847,903
5848,10303
5849,10303
5850,10308
5851,1003
5852,100
5853,10111
5854,40505
5855,100
5856,10306
5857,10306
5858,10111
5859,10307
5860,100
5861,10307
5862,400
5863,602
5864,10303
5865,40505
5866,10306
5867,903
5868,901
5869,501
5870,204
5871,1003
5872,10111
5873,10111
5874,40502
5875,1003
5876,10307
5877,10303
5878,901
5879,10306
5880,10307
5881,10111
5882,901
5883,901
5884,400
5885,10307
5886,10111
5887,901
5888,904
5889,203
5890,204
5891,502
5892,1003
5893,10306
5894,10307
5895,400
5896,10306
5897,601
5898,40800
5899,802
5900,1003
5901,10303
5902,10306
5903,40503
5904,204
5905,10308
5906,300
5907,602
5908,802
5909,10303
5910,10110
5911,100
5912,100
5913,10306
5914,10307
5915,901
5916,10306
5917,40505
5918,10307
5919,1003
5920,904
5921,400
5922,502
5923,501
5924,10109
5925,601
5926,1003
5927,1003
5928,100
5929,502
5930,10308
5931,802
5932,901
5933,204
5934,601
5935,40503
5936,901
5937,40509
5938,10306
5939,10306
5940,10303
5941,10306
5942,602
5943,10306
5944,802
5945,1004
5946,1004
5947,10303
5948,40505
5949,10307
5950,10308
5951,801
5952,901
5953,10109
5954,802
5955,10109
5956,904
5957,300
5958,400
5959,10303
5960,10303
5961,10308
5962,203
5963,904
5964,40800
5965,10303
5966,40503
5967,10308
5968,901
5969,10308
5970,100
5971,602
5972,1004
5973,400
5974,204
5975,901
5976,1003
5977,10307
5978,10109
5979,10109
5980,100
5981,10307
5982,10306
5983,204
5984,802
5985,10307
5986,10306
5987,801
5988,501
5989,204
5990,1003
5991,802
5992,901
5993,801
5994,904
5995,100
5996,10307
5997,10111
5998,10111
5999,10111
6000,10109
6001,10109
6002,601
6003,1003
6004,1004
6005,904
6006,100
6007,1004
6008,10111
6009,203
6010,10111
6011,10111
6012,10303
6013,1003
6014,904
6015,1003
6016,1004
6017,40800
6018,40505
6019,10109
6020,10109
6021,10307
6022,10306
6023,10109
6024,40505
6025,801
6026,400
6027,10308
6028,10307
6029,601
6030,10303
6031,100
6032,10306
6033,10303
6034,602
6035,10308
6036,904
6037,10303
6038,901
6039,40503
6040,904
6041,901
6042,1004
6043,10303
6044,10306
6045,40505
6046,801
6047,10303
6048,10303
6049,10308
6050,801
6051,100
6052,1003
6053,300
6054,100
6055,501
6056,801
6057,100
6058,203
6059,204
6060,802
6061,1004
6062,10306
6063,40505
6064,10303
6065,801
6066,204
6067,10307
6068,40505
6069,204
6070,10306
6071,10306
6072,1003
6073,10306
6074,802
6075,1004
6076,1004
6077,801
6078,10308
6079,10303
6080,10306
6081,10306
6082,10111
6083,502
6084,602
6085,10303
6086,1003
6087,802
6088,10303
6089,10303
6090,502
6091,204
6092,10303
6093,903
6094,10303
6095,100
6096,1004
6097,901
6098,801
6099,501
6100,802
6101,10308
6102,901
6103,40503
6104,40509
6105,10303
6106,10306
6107,400
6108,10307
6109,10308
6110,901
6111,10303
6112,40505
6113,10109
6114,10303
6115,801
6116,10111
6117,801
6118,1003
6119,1003
6120,901
6121,10303
6122,802
6123,10303
6124,502
6125,10307
6126,901
6127,10306
6128,10306
6129,904
6130,10306
6131,501
6132,1003
6133,10308
6134,10303
6135,10306
6136,1004
6137,10303
6138,10303
6139,10306
6140,1004
6141,904
6142,40503
6143,802
6144,802
6145,901
6146,601
6147,502
6148,1003
6149,10306
6150,100
6151,901
6152,501
6153,802
6154,601
6155,10308
6156,400
6157,901
6158,10303
6159,10307
6160,400
6161,10303
6162,10303
6163,601
6164,400
6165,10306
6166,204
6167,204
6168,204
6169,901
6170,10303
6171,501
6172,1003
6173,100
6174,501
6175,1003
6176,901
6177,40505
6178,300
6179,901
6180,1003
6181,10307
6182,40509
6183,1003
6184,100
6185,10306
6186,10111
6187,10111
6188,10111
6189,10111
6190,10111
6191,10111
6192,10111
6193,10111
6194,10111
6195,10303
6196,801
6197,904
6198,10303
6199,40509
6200,802
6201,100
6202,204
6203,40505
6204,10308
6205,10303
6206,802
6207,501
6208,10307
6209,901
6210,10307
6211,802
6212,10306
6213,904
6214,204
6215,10303
6216,10303
6217,204
6218,10303
6219,40800
6220,203
6221,40503
6222,400
6223,204
6224,204
6225,602
6226,602
6227,602
6228,602
6229,602
6230,602
6231,602
6232,10308
6233,501
6234,901
6235,100
6236,1004
6237,100
6238,602
6239,802
6240,1003
6241,40800
6242,801
6243,10308
6244,40503
6245,10109
6246,10308
6247,40509
6248,802
6249,10306
6250,10308
6251,901
6252,802
6253,10308
6254,10308
6255,801
6256,20600
6257,602
6258,10308
6259,901
6260,100
6261,801
6262,10303
6263,40509
6264,203
6265,203
6266,400
6267,203
6268,40800
6269,501
6270,901
6271,10308
6272,601
6273,802
6274,901
6275,904
6276,400
6277,1003
6278,10307
6279,501
6280,903
6281,10306
6282,204
6283,100
6284,901
6285,10303
6286,10303
6287,100
6288,901
6289,100
6290,801
6291,904
6292,10306
6293,602
6294,100
6295,1004
6296,901
6297,10303
6298,204
6299,10308
6300,10303
6301,10306
6302,10109
6303,901
6304,40505
6305,100
6306,501
6307,10109
6308,1004
6309,40505
6310,10308
6311,10306
6312,10303
6313,1003
6314,40505
6315,904
6316,602
6317,10303
6318,1004
6319,1004
6320,903
6321,901
6322,904
6323,802
6324,300
6325,904
6326,10306
6327,904
6328,1004
6329,10308
6330,901
6331,1003
6332,10109
6333,904
6334,1003
6335,40509
6336,901
6337,501
6338,10308
6339,501
6340,1004
6341,204
6342,501
6343,10307
6344,901
6345,100
6346,801
6347,10303
6348,10308
6349,501
6350,10109
6351,40700
6352,400
6353,400
6354,100
6355,10306
6356,10303
6357,400
6358,10303
6359,901
6360,10303
6361,10303
6362,1004
6363,502
6364,203
6365,10306
6366,203
6367,802
6368,1004
6369,901
6370,10308
6371,100
6372,10307
6373,501
6374,100
6375,901
6376,100
6377,204
6378,802
6379,501
6380,901
6381,10306
6382,802
6383,802
6384,40509
6385,1003
6386,802
6387,40505
6388,204
6389,904
6390,1004
6391,400
6392,501
6393,10303
6394,10308
6395,10308
6396,801
6397,1004
6398,901
6399,10306
6400,10111
6401,10111
6402,10111
6403,10307
6404,1004
6405,204
6406,903
6407,10303
6408,100
6409,203
6410,602
6411,40505
6412,40800
6413,10303
6414,1004
6415,501
6416,1003
6417,10306
6418,602
6419,100
6420,40505
6421,802
6422,204
6423,400
6424,10111
6425,100
6426,903
6427,10308
6428,400
6429,802
6430,1004
6431,10308
6432,40505
6433,802
6434,10111
6435,904
6436,1004
6437,602
6438,10308
6439,904
6440,40509
6441,10308
6442,10308
6443,10303
6444,10303
6445,300
6446,10111
6447,10111
6448,10111
6449,10303
6450,10308
6451,40800
6452,10303
6453,10109
6454,204
6455,802
6456,10109
6457,40800
6458,10308
6459,10308
6460,501
6461,904
6462,10303
6463,10303
6464,10308
6465,100
6466,100
6467,10109
6468,10303
6469,400
6470,400
6471,300
6472,40509
6473,300
6474,501
6475,10308
6476,10308
6477,904
6478,204
6479,10111
6480,901
6481,300
6482,903
6483,204
6484,10109
6485,10109
6486,602
6487,1004
6488,10303
6489,204
6490,10308
6491,100
6492,901
6493,40800
6494,10307
6495,10307
6496,10307
6497,10307
6498,10308
6499,10307
6500,1004
6501,100
6502,1003
6503,10111
6504,10303
6505,1003
6506,10303
6507,40502
6508,300
6509,100
6510,802
6511,10308
6512,10308
6513,40800
6514,502
6515,100
6516,100
6517,400
6518,40505
6519,901
6520,10306
6521,40800
6522,502
6523,1003
6524,601
6525,10109
6526,10109
6527,10308
6528,204
6529,40505
6530,40503
6531,10307
6532,502
6533,904
6534,1003
6535,10303
6536,1004
6537,502
6538,602
6539,802
6540,10307
6541,100
6542,1004
6543,10303
6544,1004
6545,901
6546,10307
6547,204
6548,400
6549,203
6550,100
6551,10308
6552,1003
6553,400
6554,501
6555,10308
6556,901
6557,901
6558,10308
6559,1004
6560,1003
6561,10306
6562,10308
6563,10308
6564,10308
6565,10303
6566,100
6567,100
6568,802
6569,901
6570,502
6571,502
6572,10303
6573,802
6574,10111
6575,1004
6576,10303
6577,904
6578,10303
6579,203
6580,100
6581,100
6582,903
6583,1003
6584,10303
6585,10303
6586,10303
6587,100
6588,501
6589,40509
6590,901
6591,10307
6592,400
6593,502
6594,10303
6595,10306
6596,40800
6597,203
6598,1004
6599,601
6600,10107
6601,10308
6602,40505
6603,10303
6604,904
6605,901
6606,10303
6607,10306
6608,904
6609,100
6610,901
6611,10303
6612,1003
6613,10306
6614,10303
6615,10307
6616,10307
6617,501
6618,801
6619,10308
6620,20600
6621,40800
6622,10308
6623,40505
6624,204
6625,10308
6626,100
6627,1004
6628,10308
6629,40505
6630,40800
6631,700
6632,700
6633,40509
6634,40506
6635,40509
6636,40509
6637,40504
6638,901
6639,40506
6640,901
6641,801
6642,400
6643,10308
6644,400
6645,204
6646,10303
6647,904
6648,203
6649,801
6650,40504
6651,40509
6652,300
6653,40506
6654,40505
6655,40509
6656,10307
6657,40504
6658,100
6659,40509
6660,40509
6661,10303
6662,40505
6663,602
6664,40509
6665,40509
6666,40509
6667,10303
6668,10303
6669,40509
6670,40509
6671,40509
6672,40509
6673,40509
6674,40504
6675,40509
6676,801
6677,40509
6678,40509
6679,40509
6680,501
6681,501
6682,501
6683,903
6684,40505
6685,40509
6686,40509
6687,40509
6688,10308
6689,40506
6690,40509
6691,40509
6692,40509
6693,40506
6694,40509
6695,40509
6696,40509
6697,40509
6698,40509
6699,901
6700,40509
6701,10307
6702,10303
6703,40509
6704,40509
6705,40509
6706,40509
6707,40509
6708,40509
6709,40509
6710,40509
6711,40509
6712,40509
6713,40509
6714,903
6715,100
6716,40505
6717,40509
6718,501
6719,40509
6720,40509
6721,40509
6722,40506
6723,40504
6724,10303
6725,601
6726,40501
6727,40501
6728,901
6729,40509
6730,40501
6731,40509
6732,40509
6733,204
6734,40509
6735,40509
6736,40509
6737,40509
6738,10306
6739,40509
6740,40509
6741,40501
6742,40505
6743,40509
6744,602
6745,204
6746,40509
6747,40509
6748,901
6749,904
6750,40509
6751,40509
6752,40509
6753,501
6754,40505
6755,40505
6756,40505
6757,40505
6758,40505
6759,40509
6760,40700
6761,901
6762,602
6763,10307
6764,40509
6765,801
6766,40509
6767,40501
6768,802
6769,40509
6770,40509
6771,40506
6772,40506
6773,501
6774,40504
6775,40501
6776,602
6777,801
6778,801
6779,801
6780,10303
6781,204
6782,1003
6783,100
6784,1003
6785,10303
6786,904
6787,40509
6788,40509
6789,40700
6790,40506
6791,10303
6792,10303
6793,40509
6794,10306
6795,100
6796,40509
6797,40509
6798,901
6799,40509
6800,400
6801,602
6802,40509
6803,100
6804,10303
6805,801
6806,10303
6807,40509
6808,40509
6809,40509
6810,40509
6811,40501
6812,40501
6813,40501
6814,40509
6815,502
6816,40505
6817,40509
6818,40505
6819,1003
6820,40509
6821,501
6822,502
6823,40509
6824,40504
6825,40509
6826,40505
6827,40501
6828,40504
6829,40509
6830,40509
6831,40509
6832,1003
6833,802
6834,100
6835,40509
6836,204
6837,10306
6838,40509
6839,40501
6840,40504
6841,10106
6842,901
6843,300
6844,40509
6845,904
6846,700
6847,40505
6848,1003
6849,10303
6850,700
6851,501
6852,903
6853,300
6854,40504
6855,40504
6856,40504
6857,700
6858,501
6859,904
6860,40501
6861,40509
6862,100
6863,903
6864,700
6865,203
6866,904
6867,901
6868,901
6869,100
6870,10306
6871,40506
6872,1004
6873,40504
6874,40505
6875,40509
6876,40504
6877,204
6878,802
6879,40501
6880,40509
6881,602
6882,801
6883,801
6884,901
6885,40509
6886,40509
6887,901
6888,10303
6889,802
6890,802
6891,10303
6892,901
6893,1004
6894,40505
6895,40505
6896,40504
6897,10303
6898,802
6899,10303
6900,40504
6901,1004
6902,901
6903,802
6904,40509
6905,901
6906,901
6907,100
6908,901
6909,40504
6910,40501
6911,40504
6912,40509
6913,100
6914,203
6915,10303
6916,904
6917,502
6918,400
6919,903
6920,10303
6921,40506
6922,602
6923,40509
6924,40509
6925,904
6926,40509
6927,40509
6928,40509
6929,802
6930,501
6931,802
6932,40505
6933,10308
6934,40501
6935,801
6936,802
6937,40505
6938,10303
6939,10109
6940,204
6941,203
6942,400
6943,40509
6944,400
6945,40509
6946,10308
6947,40509
6948,40700
6949,40505
6950,40509
6951,300
6952,901
6953,40504
6954,802
6955,1003
6956,40509
6957,40504
6958,40509
6959,10109
6960,40505
6961,904
6962,10306
6963,801
6964,904
6965,40509
6966,40501
6967,802
6968,204
6969,40505
6970,10308
6971,10308
6972,10303
6973,10308
6974,903
6975,1003
6976,904
6977,502
6978,802
6979,100
6980,40501
6981,100
6982,1004
6983,40509
6984,203
6985,901
6986,40505
6987,10107
6988,10308
6989,40505
6990,10306
6991,1004
6992,40505
6993,10308
6994,203
6995,904
6996,40506
6997,40506
6998,40504
6999,40504
7000,802
7001,40504
7002,100
7003,40506
7004,40504
7005,40506
7006,1003
7007,501
7008,1004
7009,10303
7010,40501
7011,802
7012,40509
7013,1004
7014,400
7015,904
7016,40506
7017,40509
7018,901
7019,40504
7020,40509
7021,40509
7022,10307
7023,40506
7024,40504
7025,802
7026,10303
7027,40505
7028,40501
7029,10308
7030,40505
7031,40501
7032,40501
7033,501
7034,40506
7035,1004
7036,40509
7037,501
7038,40501
7039,10303
7040,40506
7041,40505
7042,40505
7043,40505
7044,400
7045,40501
7046,802
7047,40505
7048,10308
7049,100
7050,40504
7051,802
7052,40509
7053,801
7054,40509
7055,40509
7056,10307
7057,40501
7058,40509
7059,10307
7060,1004
7061,40506
7062,10109
7063,10307
7064,602
7065,601
7066,100
7067,300
7068,901
7069,1004
7070,40509
7071,602
7072,10303
7073,40505
7074,40506
7075,1003
7076,10306
7077,40504
7078,100
7079,10306
7080,100
7081,1003
7082,40506
7083,40509
7084,40509
7085,203
7086,40504
7087,1004
7088,40506
7089,1003
7090,903
7091,10306
7092,802
7093,100
7094,501
7095,1003
7096,501
7097,10306
7098,204
7099,10303
7100,40509
7101,10307
7102,100
7103,40505
7104,1004
7105,501
7106,802
7107,400
7108,904
7109,100
7110,1004
7111,901
7112,100
7113,40700
7114,100
7115,40501
7116,904
7117,400
7118,40509
7119,203
7120,100
7121,901
7122,204
7123,501
7124,100
7125,40509
7126,901
7127,10303
7128,801
7129,400
7130,40509
7131,10307
7132,400
7133,802
7134,501
7135,40504
7136,501
7137,40506
7138,10303
7139,10307
7140,10307
7141,40509
7142,1004
7143,10307
7144,1003
7145,601
7146,901
7147,10303
7148,40509
7149,901
7150,400
7151,40509
7152,40509
7153,901
7154,40501
7155,40504
7156,40509
7157,40509
7158,10303
7159,40509
7160,10307
7161,40509
7162,901
7163,300
7164,40501
7165,1004
7166,10303
7167,801
7168,40501
7169,40509
7170,904
7171,10303
7172,10306
7173,904
7174,204
7175,10303
7176,904
7177,40509
7178,501
7179,502
7180,501
7181,100
7182,203
7183,502
7184,204
7185,40509
7186,40509
7187,40501
7188,40505
7189,904
7190,601
7191,904
7192,40506
7193,40505
7194,801
7195,40509
7196,802
7197,40505
7198,40505
7199,100
7200,40504
7201,10303
7202,801
7203,40509
7204,801
7205,10308
7206,40505
7207,1004
7208,901
7209,802
7210,602
7211,904
7212,40509
7213,40501
7214,502
7215,10303
7216,40501
7217,20500
7218,20500
7219,30400
7220,20600
7221,30400
7222,20500
7223,20300
7224,30109
7225,20700
7226,20500
7227,20400
7228,20500
7229,20700
7230,20700
7231,30400
7232,20500
7233,20500
7234,20300
7235,20700
7236,30300
7237,30300
7238,20600
7239,20500
7240,20600
7241,30109
7242,30400
7243,30109
7244,20700
7245,20300
7246,20600
7247,30400
7248,30109
7249,30400
7250,30400
7251,30106
7252,30111
7253,20700
7254,20500
7255,30400
7256,20500
7257,20600
7258,30106
7259,20700
7260,30106
7261,30109
7262,30109
7263,20700
7264,20300
7265,20700
7266,30109
7267,20400
7268,30400
7269,30111
7270,20600
7271,30106
7272,30109
7273,20600
7274,20600
7275,20600
7276,30400
7277,20500
7278,20500
7279,20700
7280,20500
7281,20600
7282,30300
7283,20600
7284,20600
7285,20600
7286,30300
7287,20500
7288,30106
7289,20600
7290,30109
7291,30400
7292,20700
7293,30300
7294,20500
7295,20500
7296,20400
7297,30109
7298,20300
7299,20300
7300,20500
7301,30300
7302,30106
7303,20400
7304,20700
7305,30111
7306,30300
7307,30108
7308,20600
7309,30111
7310,20600
7311,20500
7312,20500
7313,30400
7314,20600
7315,20300
7316,30111
7317,20400
7318,20500
7319,20500
7320,20700
7321,20500
7322,30300
7323,30400
7324,30109
7325,30107
7326,30300
7327,20600
7328,30106
7329,20300
7330,20600
7331,30300
7332,20500
7333,30106
7334,20700
7335,30400
7336,30400
7337,30109
7338,30111
7339,20500
7340,30109
7341,20600
7342,30300
7343,20400
7344,20600
7345,30107
7346,20700
7347,20600
7348,30400
7349,20500
7350,30111
7351,20300
7352,30300
7353,20500
7354,20500
7355,20300
7356,20600
7357,30400
7358,20500
7359,30400
7360,20600
7361,30400
7362,30400
7363,30109
7364,30107
7365,30109
7366,30300
7367,30109
7368,20700
7369,30110
7370,30109
7371,20700
7372,20500
7373,20700
7374,30109
7375,20300
7376,20500
7377,20500
7378,30106
7379,20500
7380,20700
7381,30300
7382,20600
7383,30109
7384,30109
7385,30109
7386,20700
7387,20500
7388,30106
7389,30111
7390,30109
7391,30109
7392,20500
7393,30106
7394,20600
7395,30400
7396,20500
7397,20700
7398,30300
7399,30106
7400,20600
7401,30106
7402,20500
7403,20700
7404,30109
7405,20500
7406,30300
7407,30111
7408,30400
7409,20500
7410,20500
7411,20700
7412,20500
7413,30110
7414,30110
7415,30400
7416,20300
7417,20700
7418,30111
7419,20600
7420,30300
7421,30400
7422,20500
7423,30109
7424,20500
7425,30111
7426,20600
7427,20300
7428,20500
7429,20500
7430,20500
7431,30106
7432,20300
7433,30108
7434,30300
7435,20500
7436,30109
7437,20600
7438,20600
7439,30109
7440,20500
7441,30106
7442,20500
7443,20600
7444,20500
7445,30108
7446,20700
7447,20600
7448,30300
7449,20700
7450,20500
7451,30106
7452,20500
7453,30111
7454,30109
7455,20300
7456,30109
