Geo Lat,Geo Lon,Census Tract
46.87334,-96.867181,10109
46.84177,-96.830025,10308
46.884981,-96.753202,30300
46.81468,-96.917636,40507
46.894307,-96.789579,400
46.951619,-96.711606,30107
46.83469,-96.768638,20500
46.871308,-96.74541,30400
46.821454,-96.920376,40502
46.918445,-96.793329,204
46.820423,-96.909231,40502
46.886564,-96.770705,20700
46.852079,-96.817212,904
46.851934,-96.880436,10110
46.842638,-96.720764,30109
46.87723,-96.90175,10206
46.795146,-96.822506,40505
46.790731,-96.808056,40505
46.899486,-96.778454,100
46.834131,-96.815787,1003
46.807458,-96.822088,10303
46.868922,-96.869445,10109
46.869301,-96.922095,10201
46.808301,-96.85742,40504
46.87005,-96.764365,20300
46.851601,-96.897496,10205
46.845546,-96.738537,30109
46.808834,-96.803714,10307
46.902728,-96.783348,400
46.829614,-96.85714,40504
46.818088,-96.918269,40507
46.901494,-96.782526,100
46.826858,-96.778243,20500
46.864109,-96.914021,10201
46.791022,-96.815213,40505
46.856492,-96.718343,30111
46.905196,-96.790679,204
46.850734,-96.838773,904
46.790254,-96.815337,40505
46.828675,-96.794446,10306
46.839604,-96.728279,30109
46.900147,-96.79466,400
46.862807,-96.793867,801
46.831026,-96.753709,30110
46.863296,-96.71639,30400
46.86749,-96.8693,10109
46.898043,-96.794064,400
46.78913,-96.822649,40509
46.823415,-96.772829,30110
46.836548,-96.775217,20500
46.852444,-96.888479,10205
46.841422,-96.876209,40700
46.86157,-96.913156,10201
46.872996,-96.863771,10109
46.811617,-96.867646,40501
46.817183,-96.918559,40507
46.874234,-96.817635,602
46.813944,-96.830834,10303
46.829234,-96.753905,30110
46.828739,-96.807456,10306
46.857982,-96.900494,10205
46.831812,-96.769496,20500
46.832623,-96.712251,30110
46.843643,-96.822593,10308
46.855636,-96.891494,10205
46.8528,-96.769975,20500
46.903961,-96.783321,400
46.912279,-96.773283,100
46.860754,-96.815135,904
46.869841,-96.73259,30400
46.78044,-96.766237,30110
46.8531,-96.887991,10205
46.918233,-96.77634,100
46.869581,-96.877747,10109
46.794534,-96.823879,40505
46.888202,-96.754536,30300
46.885654,-96.781338,501
46.91096,-96.78231,100
46.908075,-96.771071,100
46.822434,-96.828334,10303
46.865143,-96.877231,10109
46.865102,-96.877191,10109
46.865139,-96.87689,10109
46.839161,-96.752153,30108
46.804356,-96.855636,40504
46.831367,-96.720949,30110
46.815011,-96.831802,10303
46.792408,-96.81659,40505
46.886013,-96.784368,501
46.871538,-96.871984,10109
46.855723,-96.889847,10205
46.863437,-96.789516,801
46.840479,-96.796382,1004
46.820884,-96.893103,40508
46.810344,-96.876428,40506
46.810196,-96.876421,40506
46.810394,-96.876431,40506
46.872623,-96.770832,20300
46.854828,-96.910548,10201
46.803721,-96.810513,10307
46.826462,-96.827125,10303
46.83061,-96.748638,30110
46.831159,-96.74916,30110
46.911922,-96.773328,100
46.807198,-96.817354,10307
46.826426,-96.906609,40502
46.819549,-96.919572,40502
46.870918,-96.771572,20300
46.89191,-96.907877,40800
46.897413,-96.792581,400
46.866502,-96.805985,802
46.861404,-96.776995,20500
46.871472,-96.75937,20300
46.864427,-96.800004,802
46.881964,-96.761543,20700
46.836012,-96.816806,1003
46.858383,-96.825714,903
46.894649,-96.789576,400
46.815937,-96.900791,40507
46.859782,-96.883497,10205
46.893221,-96.785044,400
46.838788,-96.761311,30108
46.840712,-96.82526,10308
46.91007,-96.77391,100
46.811778,-96.87653,40506
46.816275,-96.916196,40507
46.816276,-96.91678,40507
46.816277,-96.917654,40507
46.867096,-96.872789,10109
46.842989,-96.771293,20500
46.924609,-96.769942,100
46.799019,-96.8098,40505
46.806623,-96.85188,40504
46.820082,-96.828084,10303
46.820328,-96.957304,40800
46.850702,-96.761409,20600
46.872202,-96.802909,802
46.894698,-96.792613,400
46.885308,-96.799231,502
46.825396,-96.854028,40504
46.865523,-96.799031,802
46.862232,-96.798821,802
46.860034,-96.792373,901
46.814007,-96.919486,40507
46.932251,-96.794381,204
46.820559,-96.804458,10307
46.8648,-96.75543,20400
46.824867,-96.916805,40502
46.862243,-96.919747,10201
46.914358,-96.768734,100
46.825117,-96.827027,10303
46.867538,-96.774661,20300
46.812949,-96.886628,40506
46.816743,-96.922469,40507
46.816502,-96.922468,40507
46.816628,-96.92247,40507
46.855526,-96.749939,20600
46.790393,-96.816464,40505
46.824206,-96.825526,10303
46.832959,-96.812337,1003
46.839903,-96.837258,10308
46.888244,-96.790509,501
46.868944,-96.803725,802
46.864384,-96.791455,801
46.810812,-96.852537,40504
46.807995,-96.899036,40507
46.85399,-96.893383,10205
46.820302,-96.916708,40502
46.859315,-96.757082,20600
46.813516,-96.886874,40506
46.808994,-96.86868,40501
46.837753,-96.82071,10308
46.826175,-96.918533,40502
46.935524,-96.794791,300
46.829791,-96.820495,10303
46.89673,-96.792594,400
46.858474,-96.814716,904
46.7318,-96.718751,30110
46.834389,-96.76183,30108
46.872837,-96.874147,10109
46.855327,-96.71569,30111
46.8369,-96.725365,30109
46.817152,-96.867377,40501
46.829198,-96.820094,10303
46.919128,-96.768605,100
46.841792,-96.875428,40700
46.864551,-96.801574,802
46.917088,-96.781053,203
46.897769,-96.79407,400
46.837231,-96.813437,1003
46.873648,-96.799999,802
46.815741,-96.859704,40504
46.872998,-96.89663,10206
46.906913,-96.906352,40800
46.823908,-96.917184,40502
46.835413,-96.813309,1003
46.84189,-96.820959,10308
46.813179,-96.883023,40506
46.832723,-96.782529,20500
46.853914,-96.888886,10205
46.819961,-96.916434,40502
46.793602,-96.812045,40505
46.887428,-96.759022,20700
46.829957,-96.759788,30110
46.879361,-96.72954,30300
46.898867,-96.789513,400
46.855205,-96.892242,10205
46.88483,-96.78104,501
46.807116,-96.860196,40504
46.828398,-96.751757,30110
46.870863,-96.743213,30400
46.853934,-96.826037,904
46.825159,-96.812346,10306
46.872222,-96.806613,802
46.88876,-96.771508,20700
46.917398,-96.78212,203
46.820077,-96.8232,10303
46.851262,-96.8347,904
46.903066,-96.77659,100
46.83091,-96.756127,30110
46.836912,-96.797351,1004
46.814427,-96.818507,10307
46.897118,-96.785565,400
46.825488,-96.82542,10303
46.791655,-96.835602,40505
46.791571,-96.835534,40505
46.791403,-96.835397,40505
46.791319,-96.835329,40505
46.791217,-96.835269,40505
46.791113,-96.835168,40505
46.791007,-96.835059,40505
46.790942,-96.834906,40505
46.790927,-96.834712,40505
46.790916,-96.834532,40505
46.790926,-96.834372,40505
46.791487,-96.835466,40505
46.790918,-96.834071,40505
46.790923,-96.834232,40505
46.879661,-96.803618,602
46.824001,-96.917625,40502
46.827517,-96.913372,40502
46.883386,-96.731947,30300
46.867951,-96.897571,10206
46.823714,-96.853257,40504
46.829412,-96.717095,30110
46.883265,-96.780561,501
46.827945,-96.829277,10303
46.874069,-96.901509,10206
46.857931,-96.829251,903
46.864111,-96.914452,10201
46.86685,-96.784891,801
46.856192,-96.754966,20600
46.867977,-96.737936,30400
46.857848,-96.874452,10110
46.864441,-96.811728,802
46.892935,-96.780537,100
46.826969,-96.886564,40508
46.891915,-96.791797,400
46.849462,-96.869989,10111
46.82769,-96.797622,10306
46.827671,-96.915948,40502
46.819109,-96.855088,40504
46.820617,-96.919344,40502
46.855293,-96.793023,901
46.833843,-96.725341,30109
46.872277,-96.890393,10206
46.867622,-96.800908,802
46.84472,-96.775624,20500
46.894845,-96.904561,40800
46.83687,-96.71559,30109
46.866235,-96.785297,801
46.819882,-96.805653,10307
46.796088,-96.816586,40505
46.894588,-96.783517,400
46.806008,-96.85794,40504
46.829609,-96.749921,30110
46.81833,-96.822059,10303
46.805695,-96.856282,40504
46.851672,-96.813876,904
46.87984,-96.747599,30300
46.827711,-96.886519,40508
46.841165,-96.76413,30108
46.808242,-96.859266,40504
46.882841,-96.754762,30300
46.838056,-96.815846,1003
46.873625,-96.910126,10201
46.839559,-96.75706,30108
46.827841,-96.810821,10306
46.821734,-96.851815,40504
46.796518,-96.82083,40505
46.80928,-96.818369,10307
46.83812,-96.854711,40700
46.838127,-96.855605,40700
46.815358,-96.867718,40501
46.814676,-96.915565,40507
46.82183,-96.780224,30110
46.883273,-96.782721,501
46.922083,-96.780228,203
46.841541,-96.745054,30109
46.836173,-96.791436,1004
46.913704,-96.769448,100
46.85056,-96.872201,10111
46.868552,-96.760984,20300
46.813277,-96.827969,10303
46.944157,-96.776261,30106
46.912651,-96.769759,100
46.842323,-96.81571,1003
46.860392,-96.905925,10205
46.871231,-96.764356,20300
46.808764,-96.857955,40504
46.814132,-96.836899,10303
46.911351,-96.771007,100
46.820596,-96.909589,40502
46.824146,-96.812678,10306
46.795125,-96.81432,40505
46.840957,-96.876211,40700
46.849136,-96.804182,901
46.884294,-96.827891,601
46.866722,-96.809836,802
46.979759,-96.754475,30107
46.857831,-96.818291,904
46.878264,-96.800576,602
46.820096,-96.870586,40501
46.858346,-96.788245,901
46.855403,-96.910023,10201
46.865413,-96.803548,802
46.901789,-96.78252,100
46.813161,-96.898428,40506
46.839478,-96.831661,10308
46.888921,-96.905413,40800
46.8263,-96.799485,10306
46.812938,-96.85642,40504
46.853156,-96.881388,10110
46.914778,-96.785772,203
46.937933,-96.793339,300
46.870292,-96.755308,20300
46.868709,-96.736485,30400
46.856223,-96.91602,10201
46.842585,-96.838978,10308
46.859742,-96.808579,901
46.859317,-96.75558,20600
46.84323,-96.735201,30109
46.860443,-96.790887,901
46.81708,-96.887285,40506
46.869657,-96.883854,10206
46.868848,-96.798669,802
46.898482,-96.780709,100
46.868057,-96.798744,802
46.880217,-96.799058,602
46.859115,-96.903562,10205
46.85093,-96.897871,10205
46.841415,-96.818043,1003
46.848632,-96.808699,901
46.86496,-96.806204,802
46.871255,-96.758258,20300
46.849837,-96.871323,10111
46.840243,-96.79185,1004
46.81773,-96.917571,40507
46.862546,-96.69513,30112
46.825971,-96.828542,10303
46.812655,-96.835907,10303
46.845926,-96.74656,30109
46.816412,-96.879615,40506
46.836602,-96.830974,10308
46.886312,-96.793479,501
46.861123,-96.804965,901
46.829218,-96.825965,10303
46.852724,-96.888005,10205
46.854032,-96.816591,904
46.879744,-96.731361,30300
46.865025,-96.808644,802
46.817732,-96.918689,40507
46.869536,-96.910845,10201
46.897276,-96.795527,400
46.898409,-96.780956,100
46.890731,-96.92868,40800
46.852512,-96.89698,10205
46.818945,-96.836279,10303
46.8588,-96.913881,10201
46.869694,-96.893033,10206
46.818806,-96.834529,10303
46.820859,-96.905509,40502
46.924766,-96.774833,100
46.850283,-96.871312,10111
46.835533,-96.760779,30108
46.835535,-96.760491,30108
46.834461,-96.760201,30108
46.824501,-96.920488,40502
46.834124,-96.762533,30108
46.860997,-96.910608,10201
46.859562,-96.727404,30111
46.7718,-96.737309,30110
46.797411,-96.810684,40505
46.892766,-96.907752,40800
46.852879,-96.751947,20600
46.814243,-96.873469,40506
46.867453,-96.78573,801
46.912424,-96.791367,204
46.95006,-96.792091,30107
46.826411,-96.8519,40504
46.819698,-96.871333,40501
46.889228,-96.790443,501
46.8671,-96.804795,802
46.912297,-96.770951,100
46.82925,-96.771595,20500
46.820598,-96.813609,10307
46.858281,-96.71586,30111
46.870521,-96.880864,10109
46.839464,-96.834785,10308
46.867399,-96.865927,10109
46.857029,-96.910008,10201
46.868293,-96.88608,10206
46.868407,-96.741465,30400
46.865041,-96.889145,10206
46.87327,-96.863763,10109
46.85587,-96.910019,10201
46.836072,-96.803005,1004
46.83521,-96.805804,1004
46.814914,-96.922908,40507
46.886501,-96.78536,501
46.911499,-96.793871,204
46.889964,-96.756748,30300
46.856056,-96.910017,10201
46.807611,-96.859331,40504
46.815153,-96.867722,40501
46.889248,-96.809196,502
46.910511,-96.767427,100
46.820481,-96.770986,30110
46.907087,-96.77939,100
46.820859,-96.912605,40502
46.796512,-96.820579,40505
46.851365,-96.730819,20600
46.848456,-96.8087,901
46.837641,-96.757884,30108
46.840688,-96.797343,1004
46.868907,-96.871334,10109
46.863982,-96.802047,802
46.882061,-96.748357,30300
46.800476,-96.809334,40505
46.877825,-96.800679,602
46.845098,-96.796333,1004
46.838884,-96.856539,40700
46.838831,-96.85654,40700
46.910973,-96.772687,100
46.838417,-96.856542,40700
46.838365,-96.856542,40700
46.853023,-96.871244,10111
46.879367,-96.731744,30300
46.892606,-96.907487,40800
46.849806,-96.761991,20600
46.84255,-96.829184,10308
46.827878,-96.911799,40502
46.860395,-96.896462,10205
46.871119,-96.77055,20300
46.865921,-96.865266,10109
46.86501,-96.800379,802
46.842744,-96.819423,1003
46.822201,-96.851836,40504
46.889659,-96.754654,30300
46.853334,-96.771442,20500
46.81804,-96.830645,10303
46.819604,-96.808011,10307
46.822915,-96.815212,10306
46.861783,-96.793006,801
46.813432,-96.829379,10303
46.888168,-96.76953,20700
46.828784,-96.888581,40508
46.870312,-96.876539,10109
46.85698,-96.822731,903
46.882795,-96.79522,502
46.838416,-96.830107,10308
46.839616,-96.756421,30108
46.821577,-96.865034,40501
46.825231,-96.900036,40502
46.856154,-96.76582,20400
46.819637,-96.893502,40508
46.808983,-96.867145,40501
46.813232,-96.867679,40501
46.815133,-96.87799,40506
46.849281,-96.761941,20600
46.853314,-96.895313,10205
46.80513,-96.857926,40504
46.804932,-96.857737,40504
46.84714,-96.790056,1004
46.843634,-96.827707,10308
46.827471,-96.756909,30110
46.827375,-96.756907,30110
46.86476,-96.786764,801
46.865574,-96.793818,801
46.927935,-96.864139,40800
46.889625,-96.785772,501
46.827015,-96.890225,40508
46.831293,-96.778743,20500
46.861918,-96.758521,20600
46.837364,-96.753924,30108
46.82006,-96.866942,40501
46.801174,-96.916377,40507
46.866782,-96.86889,10109
46.882112,-96.7647,20700
46.837771,-96.811486,1003
46.861822,-96.777791,20500
46.795136,-96.815709,40505
46.827561,-96.827533,10303
46.855809,-96.802589,901
46.868373,-96.874389,10109
46.85539,-96.754047,20600
46.86837,-96.874153,10109
46.917677,-96.787759,204
46.890053,-96.781233,501
46.843302,-96.720804,30109
46.796539,-96.82183,40505
46.797076,-96.821885,40505
46.797059,-96.821149,40505
46.796825,-96.822169,40505
46.793352,-96.793936,30110
46.888109,-96.784277,501
46.820601,-96.894988,40508
46.850727,-96.793202,901
46.8567,-96.837658,903
46.866502,-96.806824,802
46.809643,-96.874985,40506
46.793687,-96.821459,40505
46.857453,-96.790041,901
46.831634,-96.77747,20500
46.856749,-96.818432,904
46.863622,-96.737854,30400
46.900489,-96.766756,30106
46.858329,-96.725926,30111
46.889994,-96.822303,601
46.879325,-96.788035,700
46.819278,-96.869188,40501
46.837849,-96.821824,10308
46.805456,-96.855184,40504
46.844084,-96.815716,1003
46.851954,-96.816057,904
46.86674,-96.896438,10206
46.858073,-96.90358,10205
46.888241,-96.784277,501
46.845237,-96.776428,20500
46.84801,-96.963786,40800
46.868311,-96.786945,801
46.890103,-96.823746,601
46.858235,-96.716272,30111
46.862451,-96.772854,20400
46.857293,-96.874779,10110
46.815201,-96.867716,40501
46.926935,-96.788064,204
46.898592,-96.788673,400
46.887247,-96.820127,601
46.864553,-96.725204,30400
46.855634,-96.875548,10110
46.796332,-96.807883,40505
46.89781,-96.78709,400
46.872262,-96.889586,10206
46.938399,-96.793322,300
46.852111,-96.788816,901
46.829377,-96.888881,40508
46.860031,-96.726644,30111
46.81792,-96.895126,40506
46.831253,-96.747824,30110
46.829676,-96.913445,40502
46.862505,-96.813995,802
46.889289,-96.788967,501
46.858903,-96.797994,901
46.85016,-96.788423,901
46.924002,-96.770498,100
46.947883,-96.780632,30106
46.94476,-96.774976,30106
46.868229,-96.910515,10201
46.838696,-96.715592,30109
46.824377,-96.899224,40502
46.850819,-96.810051,904
46.880364,-96.908284,10201
46.815245,-96.916356,40507
46.816858,-96.922469,40507
46.849691,-96.870807,10111
46.839766,-96.797344,1004
46.885375,-96.829608,601
46.935047,-96.796424,300
46.853479,-96.818875,904
46.860718,-96.802531,901
46.823233,-96.855331,40504
46.823013,-96.85532,40504
46.82304,-96.854019,40504
46.884945,-96.791239,501
46.822821,-96.854009,40504
46.889815,-96.904873,40800
46.937153,-96.794063,300
46.82264,-96.812992,10307
46.879538,-96.750003,30300
46.819124,-96.856582,40504
46.884047,-96.792934,501
46.822289,-96.920872,40502
46.92497,-96.770567,100
46.801625,-96.812783,40505
46.90916,-96.792583,204
46.794444,-96.822537,40505
46.837967,-96.856567,40700
46.837906,-96.856568,40700
46.839246,-96.856538,40700
46.839245,-96.856362,40700
46.851685,-96.748065,20600
46.858965,-96.728554,30111
46.894734,-96.796233,400
46.877281,-96.75544,30300
46.823986,-96.918508,40502
46.804854,-96.819874,10303
46.91097,-96.770332,100
46.819112,-96.855359000000007,40504
46.850239,-96.870793,10111
46.849951,-96.894263,10205
46.868101,-96.738659,30400
46.812492,-96.917004,40507
46.836624,-96.833921,10308
46.888303,-96.825122,601
46.819523,-96.769894,30110
46.859161,-96.887579,10205
46.862183,-96.918729,10201
46.86444,-96.812168,802
46.860829,-96.724418,30111
46.858901,-96.723593,30111
46.830248,-96.748637,30110
46.831158,-96.748647,30110
46.859939,-96.826813,903
46.857157,-96.791523,901
46.889124,-96.785131,501
46.859658,-96.724865,30111
46.874458,-96.897268,10206
46.745391,-96.77836,30110
46.838209,-96.856544,40700
46.838158,-96.856543,40700
46.856941,-96.911244,10201
46.808212,-96.872426,40506
46.856218,-96.76319,20400
46.832928,-96.815153,1003
46.854378,-96.910033,10201
46.79707,-96.82164,40505
46.807857,-96.877139,40506
46.893218,-96.783548,400
46.911788,-96.782063,100
46.814491,-96.917637,40507
46.872003,-96.871003,10109
46.844134,-96.813449,1003
46.863915,-96.774038,20400
46.812002,-96.896129,40506
46.85196,-96.751625,20600
46.831157,-96.762975,30110
46.816491,-96.922957,40507
46.820063,-96.867006,40501
46.800679,-96.806315,40505
46.812464,-96.867694,40501
46.866307,-96.794466,801
46.82063,-96.821328,10303
46.870646,-96.869967,10109
46.86794,-96.868807,10109
46.867411,-96.866343,10109
46.872199,-96.802424,802
46.864683,-96.774667,20400
46.860095,-96.87835,10110
46.921868,-96.765174,100
46.838175,-96.836476,10308
46.836562,-96.762984,30108
46.792057,-96.835057,40505
46.791962,-96.834979,40505
46.791866,-96.834901,40505
46.79177,-96.834823,40505
46.791578,-96.834663,40505
46.791411,-96.834363,40505
46.791438,-96.834168,40505
46.791435,-96.833999,40505
46.791675,-96.834745,40505
46.827391,-96.813505,10306
46.865684,-96.902211,10206
46.852985,-96.763226,20600
46.806601,-96.806633,10307
46.874144,-96.774448,20300
46.865345,-96.884643,10206
46.860628,-96.728828,30111
46.867383,-96.864741,10109
46.839346,-96.797325,1004
46.868104,-96.871357,10109
46.80735,-96.860205,40504
46.790901,-96.815214,40505
46.891196,-96.780564,100
46.853465,-96.876462,10110
46.852912,-96.830395,904
46.869738,-96.763183,20300
46.850696,-96.89787,10205
46.819672,-96.852535,40504
46.829357,-96.887365,40508
46.81034,-96.856322,40504
46.863477,-96.895908,10206
46.813627,-96.88308,40506
46.867651,-96.898937,10206
46.881809,-96.730644,30300
46.810003,-96.851336,40504
46.889476,-96.76051,20700
46.806306,-96.855672,40504
46.828489,-96.889413,40508
46.836558,-96.764101,30108
46.868306,-96.895785,10206
46.770207,-96.789471,40509
46.811669,-96.834508,10303
46.820864,-96.905949,40502
46.862404,-96.801004,802
46.816353,-96.921133,40507
46.830529,-96.769639,20500
46.879488,-96.72954,30300
46.841088,-96.728162,30109
46.866087,-96.809394,802
46.813924,-96.918139,40507
46.849151,-96.810067,904
46.851629,-96.791513,901
46.87252,-96.765719,20300
46.906638,-96.792602,204
46.859154,-96.753464,20600
46.859833,-96.723591,30111
46.810034,-96.87726,40506
46.823681,-96.913865,40502
46.813865,-96.867148,40501
46.819514,-96.914838,40502
46.863223,-96.812078,802
46.794813,-96.81368,40505
46.814736,-96.898433,40506
46.813413,-96.88304,40506
46.893091,-96.791754,400
46.835004,-96.808076,1004
46.878673,-96.765824,20700
46.850129,-96.899047,10205
46.861985,-96.800836,802
46.835197,-96.922197,40502
46.870965,-96.804344,802
46.912932,-96.793861,204
46.939804,-96.758568,30106
46.843289,-96.813513,1003
46.878031,-96.763901,20700
46.796463,-96.813361,40505
46.824368,-96.770571,30110
46.816922,-96.825579,10303
46.893924,-96.786532,400
46.841647,-96.839817,10308
46.829224,-96.823479,10303
46.826056,-96.825805,10303
46.835788,-96.853905,40700
46.864015,-96.91569,10201
46.8565,-96.916449,10201
46.827251,-96.887038,40508
46.82843,-96.890291,40508
46.857623,-96.772877,20500
46.902543,-96.784832,400
46.827887,-96.751755,30110
46.858178,-96.784549,901
46.827002,-96.912551,40502
46.842304,-96.817726,1003
46.828348,-96.806545,10306
46.870784,-96.895761,10206
46.85901,-96.911328,10201
46.818594,-96.854479,40504
46.831541,-96.747889,30110
46.855648,-96.723428,30111
46.852555,-96.765538,20600
46.896671,-96.784078,400
46.87009,-96.811384,602
46.863261,-96.788352,801
46.920127,-96.863245,40800
46.860564,-96.775515,20500
46.82251,-96.829753,10303
46.822844,-96.831071,10303
46.866404,-96.80984,802
46.826872,-96.909084000000007,40502
46.817732,-96.91841,40507
46.865098,-96.812159,802
46.82087,-96.770557,30110
46.877894,-96.758752,20700
46.856113,-96.913383,10201
46.825724,-96.921627,40502
46.839884,-96.836418,10308
46.868415,-96.872043,10109
46.933222,-96.788615,30106
46.793279,-96.816019,40505
46.822364,-96.911424,40502
46.883405,-96.735603,30300
46.808431,-96.878804,40506
46.812824,-96.860071,40504
46.854716,-96.755647,20600
46.806368,-96.859336,40504
46.850225,-96.896393,10205
46.805459,-96.854645,40504
46.86609,-96.919987,10201
46.873588,-96.906558,10206
46.871051,-96.818022,602
46.816274,-96.915613,40507
46.813729,-96.914995,40507
46.837823,-96.804648,1004
46.91112,-96.793873,204
46.87158,-96.7739,20300
46.825849,-96.815361,10306
46.848182,-96.811895,904
46.91629,-96.790613,204
46.851396,-96.891274,10205
46.828575,-96.857947,40504
46.816845,-96.918739,40507
46.868663,-96.909649,10201
46.827517,-96.855029,40504
46.886512,-96.790341,501
46.89873,-96.79553,400
46.865716,-96.886678,10206
46.859215,-96.884645,10205
46.828074,-96.812137,10306
46.825716,-96.858485,40504
46.817149,-96.867077,40501
46.842809,-96.795319,1004
46.864569,-96.76322,20400
46.842484,-96.772134,20500
46.823037,-96.864399,40501
46.844977,-96.832014,10308
46.851058,-96.76168,20600
46.8417,-96.835818,10308
46.839312,-96.855002,40700
46.825274,-96.859104,40504
46.838467,-96.855603,40700
46.808034,-96.860154,40504
46.871453,-96.814322,602
46.835979,-96.760996,30108
46.919731,-96.790217,204
46.845575,-96.830622,10308
46.829337,-96.794887,10306
46.873566,-96.905079,10206
46.796528,-96.82007,40505
46.797049,-96.820655,40505
46.797065,-96.821394,40505
46.879564,-96.906339,10201
46.80543,-96.810089,10307
46.869837,-96.897173,10206
46.874121,-96.911688,10201
46.92345,-96.774903,100
46.816973,-96.922469,40507
46.8171,-96.92247,40507
46.89519,-96.790302,400
46.831056,-96.715648,30110
46.88734,-96.786646,501
46.841493,-96.758153,30108
46.913882,-96.783463,203
46.825624,-96.755723,30110
46.859665,-96.898892,10205
46.810122,-96.856357,40504
46.807455,-96.868221,40501
46.871534,-96.871732,10109
46.857317,-96.833282,903
46.826863,-96.756119,30110
46.863528,-96.715523,30400
46.841213,-96.824331,10308
46.849242,-96.869994,10111
46.79275,-96.822258,40505
46.809101,-96.880191,40506
46.848349,-96.770577,20500
46.918182,-96.777962,203
46.906627,-96.790674,204
46.808815,-96.852764,40504
46.819951,-96.856455,40504
46.818225,-96.88603,40506
46.856553,-96.900514,10205
46.937543,-96.779328,30106
46.891918,-96.795684,400
46.84143,-96.793004,1004
46.871962,-96.895751,10206
46.856749,-96.891812,10205
46.840141,-96.757113,30108
46.839982,-96.757092,30108
46.817184,-96.91842,40507
46.883388,-96.728819,30300
46.814528,-96.837967,10303
46.827157,-96.776276,20500
46.86304,-96.760246,20400
46.796529,-96.821333,40505
46.870285,-96.753196,20300
46.881115,-96.811785,602
46.860215,-96.881632,10110
46.814487,-96.915563,40507
46.812968,-96.917643,40507
46.867013,-96.795586,801
46.93607,-96.782417,30106
46.864585,-96.739024,30400
46.792943,-96.813014,40505
46.902913,-96.771697,30106
46.794785,-96.820993,40505
46.854514,-96.889782,10205
46.891665,-96.778154,100
46.823904,-96.865297,40501
46.83249,-96.75219,30110
46.858822,-96.879956,10110
46.8792,-96.804705,602
46.837367,-96.761349,30108
46.883449,-96.79333,501
46.864441,-96.810568,802
46.884387,-96.779689,501
46.864735,-96.736591,30400
46.884502,-96.780501,501
46.853951,-96.800487,901
46.829809,-96.822552,10303
46.855893,-96.912018,10201
46.831356,-96.904557,40502
46.939739,-96.777531,30106
46.860502,-96.853846,10106
46.869648,-96.758834,20300
46.858557,-96.810748,904
46.882297,-96.763101,20700
46.861764,-96.789981,801
46.838089,-96.812353,1003
46.910227,-96.793879,204
46.929062,-96.793643,204
46.889443,-96.906248,40800
46.864313,-96.797978,801
46.885081,-96.748476,30300
46.835974,-96.761144,30108
46.825331,-96.770538,30110
46.840457,-96.835095,10308
46.929777,-96.751317,30106
46.851263,-96.78978,901
46.858276,-96.775588,20500
46.845441,-96.736954,30109
46.869115,-96.884121,10206
46.872356,-96.762297,20300
46.829461,-96.768809,20500
46.841132,-96.875422,40700
46.9452,-96.777843,30106
46.864427,-96.800194,802
46.867615,-96.792945,801
46.837932,-96.836369,10308
46.821984,-96.833134,10303
46.870359,-96.796491,801
46.861482,-96.730532,30111
46.868802,-96.744439,30400
46.837436,-96.821083,10308
46.859134,-96.758608,20600
46.795595,-96.911265,40503
46.853152,-96.869921,10111
46.882712,-96.755381,30300
46.797345,-96.891233,40509
46.856695,-96.835501,903
46.842758,-96.823226,10308
46.830247,-96.749156,30110
46.829214,-96.865084,40501
46.854739,-96.891953,10205
46.809896,-96.869372,40501
46.854326,-96.76483,20600
46.910973,-96.772362,100
46.828258,-96.814794,10306
46.851546,-96.762459,20600
46.793335,-96.82405,40505
46.817184,-96.920749,40507
46.852201,-96.870744,10111
46.862268,-96.919377,10201
46.886038,-96.791319,501
46.839193,-96.728872,30109
46.864717,-96.774028,20400
46.83746,-96.76295,30108
46.807323,-96.87434,40506
46.792418,-96.821012,40505
46.788576,-96.764704,30110
46.814497,-96.834962,10303
46.807446,-96.867287,40501
46.799143,-96.806705,40505
46.805113,-96.851871,40504
46.859649,-96.752596,20600
46.843186,-96.827612,10308
46.816836,-96.914929,40507
46.825646,-96.899043,40502
46.821251,-96.786058,30110
46.820936,-96.770207,30110
46.913359,-96.752685,30106
46.860925,-96.788632,901
46.816595,-96.92295,40507
46.816243,-96.922382,40507
46.864423,-96.808481,802
46.812067,-96.857237,40504
46.815429,-96.836387,10303
46.840204,-96.762596,30108
46.860485,-96.891154,10205
46.833715,-96.761877,30108
46.833444,-96.761851,30108
46.833817,-96.761833,30108
46.867869,-96.812744,802
46.935522,-96.79383,300
46.834,-96.761787,30108
46.833904,-96.761793,30108
46.833394,-96.761662,30108
46.817601,-96.87864,40506
46.8594,-96.810729,904
46.860138,-96.732704,30111
46.816703,-96.852817,40504
46.818534,-96.835002,10303
46.832555,-96.778912,20500
46.864766,-96.813313,802
47.009721,-96.82451,30107
46.817742,-96.915738,40507
46.8412,-96.809864,1004
46.816396,-96.857259,40504
46.838314,-96.740137,30109
46.838893,-96.739917,30109
46.862167,-96.793898,801
46.862436,-96.810399,802
46.873292,-96.870182,10109
46.843034,-96.723515,30109
46.839997,-96.807593,1004
46.914308,-96.780748,100
46.807686,-96.878876,40506
46.808728,-96.877219,40506
46.812896,-96.854592,40504
46.86681,-96.899173,10206
46.872287,-96.86978,10109
46.889986,-96.785772,501
46.854825,-96.907485,10201
46.85692,-96.910009,10201
46.836132,-96.722137,30109
